geo,time,linear_tv_impression,linear_tv_spend,ctv_impression,ctv_spend,walmart_connect_impression,walmart_connect_spend,amazon_ads_impression,amazon_ads_spend,meta_impression,meta_spend,tiktok_impression,tiktok_spend,google_search_impression,google_search_spend,Organic_search_impression,pollen_index_control,competitor_spend_control,price_index_control,Promo,units,revenue_per_unit,population
Detroit,2024-11-24,498342.2,8970.16,105241.3,3578.21,357611.2,4291.33,213669.4,2350.36,403930.6,3635.38,229600.3,1607.2,34365.5,2749.24,220486.9,0.3169,0.8757,0.9929,0.0,9117.89,21.3474,4300000
Detroit,2024-12-01,414344.8,7458.21,108278.5,3681.47,393463.3,4721.56,263159.2,2894.75,334088.4,3006.8,271321.5,1899.25,38338.9,3067.12,245764.5,0.3087,0.7036,0.943,1.0,10159.76,20.275,4300000
Detroit,2024-12-08,498658.4,8975.85,129541.7,4404.42,352428.0,4229.14,242751.7,2670.27,373302.9,3359.73,259904.0,1819.33,37226.2,2978.1,214910.5,0.3042,0.8457,1.0146,0.0,8375.99,21.8135,4300000
Detroit,2024-12-15,567306.2,10211.51,101071.8,3436.44,394325.4,4731.91,236499.6,2601.5,359535.6,3235.82,317679.2,2223.75,34626.2,2770.1,222715.4,0.3019,0.7096,0.9875,0.0,8766.67,21.2312,4300000
Detroit,2024-12-22,518109.7,9325.97,107410.9,3651.97,401314.9,4815.78,211305.7,2324.36,324288.0,2918.59,233703.7,1635.93,41584.8,3326.78,191863.9,0.3008,0.7442,1.0097,0.0,8319.8,21.7085,4300000
Detroit,2024-12-29,562148.3,10118.67,110278.1,3749.46,421863.2,5062.36,269034.0,2959.37,418009.1,3762.08,296420.2,2074.94,35522.1,2841.77,220010.6,0.3003,0.6876,0.9827,0.0,7767.18,21.1283,4300000
Detroit,2025-01-05,575842.9,10365.17,95678.0,3253.05,361602.2,4339.23,272068.3,2992.75,335624.1,3020.62,281937.9,1973.56,37606.1,3008.49,219008.5,0.3053,0.7154,0.9942,0.0,8618.68,21.3755,4300000
Detroit,2025-01-12,542272.7,9760.91,122786.7,4174.75,415372.5,4984.47,255235.3,2807.59,383326.5,3449.94,297102.2,2079.72,43406.5,3472.52,206843.4,0.3103,0.8925,0.983,0.0,8356.29,21.1342,4300000
Detroit,2025-01-19,440052.3,7920.94,102187.3,3474.37,370530.2,4446.36,276273.5,3039.01,357078.9,3213.71,263261.5,1842.83,34359.7,2748.78,219875.6,0.3189,0.8766,1.0117,0.0,8761.22,21.7517,4300000
Detroit,2025-01-26,461284.4,8303.12,104640.5,3557.78,397939.3,4775.27,223237.9,2455.62,370479.8,3334.32,296660.9,2076.63,40192.6,3215.41,216428.4,0.3332,0.7386,0.9918,0.0,8607.36,21.3244,4300000
Detroit,2025-02-02,591174.4,10641.14,102462.4,3483.72,348492.0,4181.9,260835.8,2869.19,345841.4,3112.57,257560.2,1802.92,37629.3,3010.34,238903.8,0.3557,0.8028,1.0063,0.0,8634.93,21.6352,4300000
Detroit,2025-02-09,478938.1,8620.89,113926.7,3873.51,351406.6,4216.88,259189.8,2851.09,468859.2,4219.73,251768.4,1762.38,47143.5,3771.48,259642.9,0.389,0.8606,1.0034,0.0,8400.91,21.5741,4300000
Detroit,2025-02-16,570232.3,10264.18,119905.6,4076.79,404276.4,4851.32,228472.6,2513.2,413324.0,3719.92,314663.2,2202.64,49850.6,3988.04,268675.5,0.4354,0.8238,0.9891,0.0,9377.07,21.2652,4300000
Detroit,2025-02-23,510814.0,9194.65,140723.7,4784.61,378046.6,4536.56,302599.4,3328.59,363402.9,3270.63,300080.8,2100.57,42831.9,3426.55,255512.2,0.4966,0.9626,0.9991,0.0,10609.79,21.4809,4300000
Detroit,2025-03-02,583306.1,10499.51,161731.1,5498.86,513380.1,6160.56,243610.2,2679.71,492158.1,4429.42,309672.4,2167.71,43167.3,3453.39,307010.6,0.572,1.1428,1.0164,0.0,12051.45,21.8518,4300000
Detroit,2025-03-09,567505.4,10215.1,145066.2,4932.25,455346.1,5464.15,338947.3,3728.42,402953.2,3626.58,317280.5,2220.96,57744.3,4619.54,342518.7,0.6587,1.3071,0.9859,0.0,11088.26,21.1974,4300000
Detroit,2025-03-16,735822.7,13244.81,131892.7,4484.35,494238.4,5930.86,357842.7,3936.27,599144.0,5392.3,272823.8,1909.77,56407.8,4512.62,390922.1,0.7511,1.3851,0.9965,0.0,12760.44,21.4248,4300000
Detroit,2025-03-23,737693.6,13278.49,177041.6,6019.42,562718.4,6752.62,304008.4,3344.09,477847.6,4300.63,325222.5,2276.56,61730.0,4938.4,383790.2,0.8407,1.3098,0.9847,0.0,14058.85,21.1712,4300000
Detroit,2025-03-30,858077.0,15445.39,186488.0,6340.59,561283.4,6735.4,297995.8,3277.95,488727.2,4398.54,353402.3,2473.82,62948.6,5035.89,417550.0,0.9177,1.4622,0.9998,0.0,13825.36,21.4954,4300000
Detroit,2025-04-06,715838.8,12885.1,192022.4,6528.76,568528.8,6822.35,410744.5,4518.19,500338.7,4503.05,255870.6,1791.09,62921.2,5033.7,403229.6,0.9729,1.3313,0.9891,0.0,14920.75,21.2661,4300000
Detroit,2025-04-13,734660.1,13223.88,165356.3,5622.11,674222.9,8090.67,350822.6,3859.05,663996.5,5975.97,312542.8,2187.8,59890.4,4791.23,407200.8,0.9986,1.3712,0.9514,1.0,17732.72,20.4554,4300000
Detroit,2025-04-20,702661.0,12647.9,157232.1,5345.89,630069.0,7560.83,342525.6,3767.78,641454.0,5773.09,267502.1,1872.51,55138.4,4411.07,395813.2,0.9915,1.4205,0.9369,1.0,16532.06,20.1437,4300000
Detroit,2025-04-27,708293.2,12749.28,155194.6,5276.62,542841.8,6514.1,314481.4,3459.3,664463.4,5980.17,265677.4,1859.74,62510.1,5000.81,413942.5,0.9525,1.6519,1.0022,0.0,14082.88,21.5471,4300000
Detroit,2025-05-04,619181.9,11145.27,197700.2,6721.81,585838.7,7030.06,352656.3,3879.22,460427.3,4143.85,311730.2,2182.11,61086.8,4886.95,378963.9,0.8869,1.5613,0.9996,0.0,13381.91,21.4905,4300000
Detroit,2025-05-11,679730.6,12235.15,150453.3,5115.41,471146.8,5653.76,277252.2,3049.77,587718.2,5289.46,255724.3,1790.07,63795.1,5103.61,397902.0,0.8032,1.1538,0.9871,0.0,13519.55,21.2217,4300000
Detroit,2025-05-18,736287.1,13253.17,157935.5,5369.81,556356.8,6676.28,271446.4,2985.91,420246.8,3782.22,312376.0,2186.63,57648.4,4611.87,316858.2,0.7114,1.3324,1.0166,0.0,12618.04,21.856,4300000
Detroit,2025-05-25,590471.0,10628.48,148472.6,5048.07,456160.7,5473.93,304629.1,3350.92,489245.9,4403.21,332323.9,2326.27,51681.8,4134.54,332778.6,0.6206,0.9973,0.9936,0.0,11277.18,21.3628,4300000
Detroit,2025-06-01,524488.3,9440.79,160923.4,5471.4,429718.7,5156.62,247282.4,2720.11,504630.8,4541.68,275835.6,1930.85,54967.3,4397.38,342017.1,0.5384,1.1027,0.9821,0.0,11277.92,21.1158,4300000
Detroit,2025-06-08,520851.2,9375.32,120049.6,4081.69,366813.7,4401.76,289110.7,3180.22,415294.9,3737.65,269750.8,1888.26,40711.4,3256.91,296267.1,0.4694,0.9885,1.0051,0.0,10464.41,21.6088,4300000
Detroit,2025-06-15,547079.5,9847.43,119324.4,4057.03,423897.0,5086.76,245750.9,2703.26,418160.6,3763.45,275186.6,1926.31,50820.2,4065.62,281343.5,0.4157,0.9557,0.9835,0.0,9944.83,21.1459,4300000
Detroit,2025-06-22,556986.0,10025.75,125058.0,4251.97,331279.4,3975.35,226661.8,2493.28,443787.7,3994.09,328509.7,2299.57,38604.0,3088.32,245895.2,0.3774,0.7678,0.9904,0.0,8823.72,21.2932,4300000
Detroit,2025-06-29,457980.0,8243.64,129435.3,4400.8,393452.0,4721.42,239330.7,2632.64,332236.0,2990.12,249465.9,1746.26,43802.7,3504.22,231159.3,0.3536,0.8283,0.9339,1.0,9967.88,20.0798,4300000
Detroit,2025-07-06,429101.0,7723.82,137642.9,4679.86,322161.3,3865.94,203436.9,2237.81,402081.9,3618.74,257343.1,1801.4,43598.0,3487.84,251425.9,0.3431,0.7419,0.9954,0.0,9235.68,21.4003,4300000
Detroit,2025-07-13,441058.7,7939.06,122733.0,4172.92,427703.3,5132.44,218505.8,2403.56,406155.6,3655.4,291857.4,2043.0,48391.5,3871.32,252750.0,0.3455,0.9001,1.0042,0.0,9271.04,21.5913,4300000
Detroit,2025-07-20,556992.0,10025.86,125487.4,4266.57,388189.7,4658.28,280080.4,3080.88,424295.4,3818.66,308604.9,2160.23,42671.4,3413.71,254750.1,0.3607,0.9109,0.938,1.0,10089.94,20.1679,4300000
Detroit,2025-07-27,580402.6,10447.25,133912.1,4553.01,383530.0,4602.36,216437.0,2380.81,465819.7,4192.38,254160.4,1779.12,43461.2,3476.89,279323.4,0.3892,0.8409,1.0013,0.0,10652.45,21.5283,4300000
Detroit,2025-08-03,490910.2,8836.38,118465.3,4027.82,380782.7,4569.39,271426.1,2985.69,440774.5,3966.97,313146.3,2192.02,48462.2,3876.98,291893.0,0.4311,0.8411,0.9531,1.0,10976.6,20.4913,4300000
Detroit,2025-08-10,613334.9,11040.03,111509.6,3791.33,420479.7,5045.76,245230.2,2697.53,359172.3,3232.55,264130.0,1848.91,39386.9,3150.95,286042.5,0.4847,0.8554,0.9942,0.0,10566.59,21.376,4300000
Detroit,2025-08-17,635506.2,11439.11,153416.7,5216.17,419741.4,5036.9,235436.0,2589.8,436434.9,3927.91,280299.5,1962.1,56790.2,4543.21,335374.7,0.546,0.9741,1.0197,0.0,11934.13,21.9229,4300000
Detroit,2025-08-24,644643.7,11603.59,146785.1,4990.69,558173.4,6698.08,312376.8,3436.15,465798.7,4192.19,288357.8,2018.5,47245.2,3779.61,352829.3,0.6086,1.204,0.9898,0.0,11812.7,21.2816,4300000
Detroit,2025-08-31,584239.1,10516.3,123868.8,4211.54,555086.5,6661.04,341670.5,3758.38,550621.6,4955.59,278693.8,1950.86,57395.7,4591.65,351288.5,0.6639,1.3081,1.006,0.0,12565.75,21.6286,4300000
Detroit,2025-09-07,676914.7,12184.46,139704.1,4749.94,527239.1,6326.87,318962.2,3508.58,496804.3,4471.24,264165.7,1849.16,48368.5,3869.48,353689.6,0.7032,1.2471,0.9969,0.0,11874.75,21.4341,4300000
Detroit,2025-09-14,586763.3,10561.74,170950.7,5812.32,429480.1,5153.76,336949.4,3706.44,477113.1,4294.02,283182.1,1982.27,55793.0,4463.44,364563.0,0.7197,1.1643,1.0182,0.0,12023.22,21.8924,4300000
Detroit,2025-09-21,608988.3,10961.79,172338.8,5859.52,515985.2,6191.82,287600.5,3163.61,579790.4,5218.11,292968.9,2050.78,56202.6,4496.21,309096.2,0.7105,1.0862,0.9384,1.0,13987.85,20.1761,4300000
Detroit,2025-09-28,721549.7,12987.89,164775.7,5602.37,453984.1,5447.81,328055.5,3608.61,411132.7,3700.19,258097.2,1806.68,49274.1,3941.92,300787.2,0.6771,1.0498,1.015,0.0,12055.47,21.822,4300000
Detroit,2025-10-05,534293.9,9617.29,173170.1,5887.78,504365.1,6052.38,270891.6,2979.81,444177.4,3997.6,320353.8,2242.48,46123.2,3689.86,292535.8,0.6254,0.9838,0.9397,1.0,13356.91,20.203,4300000
Detroit,2025-10-12,558104.0,10045.87,163689.9,5565.46,498561.8,5982.74,292645.0,3219.1,474818.7,4273.37,319453.3,2236.17,50705.1,4056.41,311160.9,0.5638,1.0922,0.9972,0.0,11560.27,21.4407,4300000
Detroit,2025-10-19,535552.3,9639.94,141159.0,4799.41,506837.7,6082.05,239834.9,2638.18,417247.1,3755.22,315486.2,2208.4,54454.1,4356.33,314877.3,0.5009,1.0187,0.9953,0.0,10491.52,21.3991,4300000
Detroit,2025-10-26,640732.8,11533.19,141748.7,4819.46,493406.6,5920.88,216702.5,2383.73,483288.9,4349.6,268275.7,1877.93,49045.1,3923.61,249293.4,0.4438,1.0298,0.993,0.0,9828.46,21.3488,4300000
Detroit,2025-11-02,528060.4,9505.09,136732.2,4648.9,390173.6,4682.08,228959.8,2518.56,467285.2,4205.57,272995.4,1910.97,42407.5,3392.6,260855.2,0.3966,0.815,0.9928,0.0,9595.91,21.3443,4300000
Detroit,2025-11-09,479762.6,8635.73,112544.2,3826.5,446451.4,5357.42,273876.0,3012.64,328627.7,2957.65,272143.1,1905.0,38995.6,3119.65,219843.4,0.361,0.7711,1.0085,0.0,9450.41,21.6836,4300000
Detroit,2025-11-16,556102.7,10009.85,133539.2,4540.33,349528.6,4194.34,229258.8,2521.85,390318.3,3512.86,238572.4,1670.01,48751.1,3900.09,231340.7,0.3362,0.88,0.9447,1.0,10516.58,20.3109,4300000
Detroit,2025-11-23,505175.8,9093.16,98829.0,3360.19,428220.9,5138.65,233408.6,2567.49,399297.2,3593.68,271829.0,1902.8,43593.7,3487.49,214619.4,0.3202,0.7592,1.015,0.0,8766.34,21.8216,4300000
Detroit,2025-11-30,584393.8,10519.09,104080.9,3538.75,356112.0,4273.34,270633.3,2976.97,366345.2,3297.11,293037.6,2051.26,41828.9,3346.32,246956.7,0.3106,0.7031,1.0035,0.0,8926.67,21.5757,4300000
Detroit,2025-12-07,415971.7,7487.49,130552.3,4438.78,358309.8,4299.72,201837.1,2220.21,326872.1,2941.85,312430.9,2187.02,34121.3,2729.7,216066.5,0.3052,0.878,1.0116,0.0,8821.35,21.7501,4300000
Detroit,2025-12-14,405793.6,7304.28,112360.9,3820.27,423003.4,5076.04,240367.5,2644.04,339381.4,3054.43,241767.4,1692.37,40896.9,3271.76,225332.3,0.3024,0.7876,0.9987,0.0,8452.63,21.4728,4300000
Detroit,2025-12-21,500966.7,9017.4,96213.9,3271.27,381236.1,4574.83,255983.2,2815.82,338977.4,3050.8,248080.0,1736.56,41790.0,3343.2,232768.2,0.301,0.7322,1.003,0.0,9239.52,21.5635,4300000
Seattle,2023-01-01,396221.5,7131.99,93550.1,3180.7,276253.5,3315.04,306499.0,3371.49,306169.4,2755.52,282698.9,1978.89,32290.3,2583.23,224325.3,0.3031,0.8419,0.9883,0.0,7200.73,21.2478,4000000
Seattle,2023-01-08,461029.7,8298.53,102400.9,3481.63,315211.7,3782.54,336891.1,3705.8,304708.9,2742.38,238297.2,1668.08,35308.5,2824.68,246611.3,0.3062,0.8429,0.9976,0.0,8441.89,21.4478,4000000
Seattle,2023-01-15,491010.4,8838.19,124260.7,4224.86,287290.1,3447.48,305105.4,3356.16,332475.8,2992.28,239561.1,1676.93,39208.3,3136.66,231461.2,0.3118,0.7183,1.0045,0.0,7609.31,21.5971,4000000
Seattle,2023-01-22,534469.0,9620.44,105787.6,3596.78,331812.8,3981.75,323780.0,3561.58,296277.9,2666.5,256006.9,1792.05,27837.8,2227.02,215850.8,0.3213,0.728,1.0095,0.0,8263.31,21.7048,4000000
Seattle,2023-01-29,402844.6,7251.2,122439.8,4162.95,300060.7,3600.73,316299.7,3479.3,345202.9,3106.83,217864.9,1525.05,34831.4,2786.51,192563.4,0.3367,0.8284,0.9825,0.0,7972.08,21.1238,4000000
Seattle,2023-02-05,472471.3,8504.48,119225.8,4053.68,344662.4,4135.95,299309.9,3292.41,391543.8,3523.89,238402.3,1668.82,33973.4,2717.87,244815.4,0.3603,0.8117,0.9828,0.0,8783.63,21.1293,4000000
Seattle,2023-02-12,554058.3,9973.05,97872.5,3327.66,265109.8,3181.32,288132.1,3169.45,345166.9,3106.5,271169.1,1898.18,41972.3,3357.78,249630.3,0.3943,0.9968,0.9957,0.0,8407.17,21.4074,4000000
Seattle,2023-02-19,493593.6,8884.69,101199.8,3440.79,343825.8,4125.91,384894.6,4233.84,378783.8,3409.05,283367.7,1983.57,42821.1,3425.69,278407.1,0.4406,0.8021,0.9915,0.0,9669.38,21.3179,4000000
Seattle,2023-02-26,477164.0,8588.95,134658.8,4578.4,379819.4,4557.83,293379.9,3227.18,456583.7,4109.25,251511.5,1760.58,38012.2,3040.98,242673.0,0.5,0.9502,0.983,0.0,10015.01,21.1337,4000000
Seattle,2023-03-05,660223.9,11884.03,125661.9,4272.5,379027.8,4548.33,319231.2,3511.54,487714.1,4389.43,308762.5,2161.34,45966.4,3677.31,298423.7,0.5711,1.0475,0.989,0.0,10663.43,21.2627,4000000
Seattle,2023-03-12,627055.9,11287.01,120946.9,4112.19,331944.6,3983.34,350006.1,3850.07,493285.9,4439.57,237165.0,1660.15,38879.0,3110.32,307265.9,0.6503,1.1156,1.0118,0.0,10882.54,21.7545,4000000
Seattle,2023-03-19,729693.9,13134.49,173501.0,5899.04,336388.7,4036.66,450035.5,4950.39,518288.4,4664.6,280387.4,1962.71,41681.5,3334.52,340868.5,0.7315,1.2922,1.0002,0.0,11546.79,21.5049,4000000
Seattle,2023-03-26,653940.0,11770.92,154689.7,5259.45,497096.1,5965.15,463960.4,5103.56,525714.0,4731.43,249333.5,1745.33,41129.7,3290.37,351697.3,0.8067,1.4693,0.9932,0.0,12265.94,21.3527,4000000
Seattle,2023-04-02,653952.7,11771.15,141909.0,4824.9,527416.3,6329.0,511779.9,5629.58,573678.9,5163.11,333668.8,2335.68,46282.8,3702.62,378572.8,0.8672,1.4833,1.0082,0.0,13176.68,21.6769,4000000
Seattle,2023-04-09,668374.4,12030.74,174901.9,5946.67,506544.3,6078.53,387052.7,4257.58,641082.4,5769.74,267412.4,1871.89,56187.9,4495.03,368894.3,0.9053,1.2852,0.9898,0.0,13176.67,21.28,4000000
Seattle,2023-04-16,852655.7,15347.8,173485.1,5898.49,417331.6,5007.98,465912.1,5125.03,513422.8,4620.81,264542.8,1851.8,54824.3,4385.95,411520.0,0.9157,1.3621,1.0026,0.0,13719.54,21.5553,4000000
Seattle,2023-04-23,663699.3,11946.59,167696.8,5701.69,524649.7,6295.8,482486.9,5307.36,490899.1,4418.09,239527.0,1676.69,45201.0,3616.08,353625.3,0.897,1.4993,0.9801,0.0,12879.82,21.0718,4000000
Seattle,2023-04-30,687253.6,12370.56,178149.4,6057.08,502200.1,6026.4,472874.0,5201.61,560055.1,5040.5,315337.0,2207.36,54293.5,4343.48,406519.0,0.8519,1.4679,0.9834,0.0,13398.73,21.1431,4000000
Seattle,2023-05-07,695289.8,12515.22,152430.7,5182.64,380197.9,4562.37,404601.3,4450.61,440351.4,3963.16,237895.1,1665.27,50646.6,4051.73,373013.0,0.7864,1.2059,0.9992,0.0,12142.11,21.4827,4000000
Seattle,2023-05-14,744723.7,13405.03,170048.5,5781.65,371706.1,4460.47,347517.0,3822.69,468633.6,4217.7,312959.3,2190.72,50649.3,4051.95,341708.5,0.7086,1.0859,0.9837,0.0,12297.9,21.1495,4000000
Seattle,2023-05-21,560111.1,10082.0,135793.9,4616.99,393465.0,4721.58,359508.1,3954.59,414150.6,3727.35,291032.1,2037.23,41572.3,3325.79,295537.9,0.6272,1.0755,1.0045,0.0,11055.37,21.596,4000000
Seattle,2023-05-28,620762.7,11173.73,135576.6,4609.6,403267.3,4839.21,371566.1,4087.23,375554.7,3379.99,248448.9,1739.14,35502.1,2840.17,288339.4,0.5499,1.0466,0.9859,0.0,10425.94,21.1978,4000000
Seattle,2023-06-04,500822.7,9014.81,127845.1,4346.73,310041.4,3720.5,322209.5,3544.3,428841.1,3859.57,267421.3,1871.95,33329.1,2666.33,282876.7,0.4822,1.0561,0.986,0.0,9911.31,21.1998,4000000
Seattle,2023-06-11,574039.3,10332.71,127715.6,4342.33,312097.3,3745.17,274927.6,3024.2,409035.2,3681.32,305621.5,2139.35,35903.8,2872.31,246192.7,0.4271,0.9681,1.019,0.0,10061.52,21.9085,4000000
Seattle,2023-06-18,438583.6,7894.51,99395.8,3379.46,350862.8,4210.35,357834.8,3936.18,365657.1,3290.91,246420.3,1724.94,34579.3,2766.34,224720.0,0.3857,1.0087,0.9937,0.0,8783.05,21.364,4000000
Seattle,2023-06-25,433059.7,7795.07,110147.5,3745.02,326947.8,3923.37,295202.9,3247.23,354497.9,3190.48,239031.8,1673.22,29263.8,2341.1,247528.5,0.3576,0.9355,0.9892,0.0,8373.92,21.2669,4000000
Seattle,2023-07-02,546593.0,9838.67,98992.5,3365.75,294352.2,3532.23,277638.5,3054.02,376054.0,3384.49,278873.2,1952.11,30825.5,2466.04,213748.5,0.3418,0.8724,1.0027,0.0,8222.85,21.5579,4000000
Seattle,2023-07-09,400147.5,7202.66,102397.0,3481.5,306354.8,3676.26,275984.2,3035.83,304226.8,2738.04,256582.0,1796.07,28886.6,2310.93,207651.2,0.3375,0.8287,0.9898,0.0,7990.91,21.2801,4000000
Seattle,2023-07-16,446670.0,8040.06,122535.9,4166.22,251720.5,3020.65,314416.4,3458.58,375395.9,3378.56,220456.9,1543.2,36301.3,2904.11,233670.1,0.3443,0.755,1.0046,0.0,8979.32,21.5985,4000000
Seattle,2023-07-23,480605.7,8650.9,127322.9,4328.98,343806.3,4125.68,355437.8,3909.82,337131.5,3034.18,236100.3,1652.7,36770.5,2941.64,241935.6,0.3627,0.946,1.0169,0.0,8127.04,21.8634,4000000
Seattle,2023-07-30,500649.7,9011.69,96872.3,3293.66,306344.3,3676.13,316150.3,3477.65,370645.7,3335.81,238844.6,1671.91,32467.3,2597.38,237219.6,0.3929,0.9138,1.0128,0.0,9249.28,21.7756,4000000
Seattle,2023-08-06,573373.0,10320.71,128123.8,4356.21,271242.6,3254.91,273077.4,3003.85,435862.9,3922.77,267652.0,1873.56,36720.5,2937.64,255741.8,0.4344,0.9875,0.9881,0.0,9335.08,21.2451,4000000
Seattle,2023-08-13,473661.1,8525.9,139669.7,4748.77,350732.8,4208.79,297709.4,3274.8,428852.6,3859.67,247021.7,1729.15,44137.2,3530.98,293036.8,0.4851,1.011,1.0051,0.0,10079.23,21.6092,4000000
Seattle,2023-08-20,661557.7,11908.04,148964.2,5064.78,318706.3,3824.48,321235.6,3533.59,497038.2,4473.34,282014.8,1974.1,39854.4,3188.35,291152.4,0.5404,1.1722,0.9582,1.0,11308.04,20.6005,4000000
Seattle,2023-08-27,527232.3,9490.18,148607.7,5052.66,307300.7,3687.61,390238.6,4292.62,454812.1,4093.31,318345.1,2228.42,36183.3,2894.67,272449.2,0.5937,1.0636,1.0085,0.0,10029.19,21.6834,4000000
Seattle,2023-09-03,669486.7,12050.76,137093.4,4661.18,435786.9,5229.44,411732.2,4529.05,417359.7,3756.24,313401.5,2193.81,46478.0,3718.24,281028.6,0.6372,1.0685,1.0062,0.0,10639.45,21.6337,4000000
Seattle,2023-09-10,637373.9,11472.73,164374.8,5588.74,452737.1,5432.85,335415.2,3689.57,417211.4,3754.9,310056.5,2170.4,41630.0,3330.4,309347.5,0.6638,1.3323,0.9984,0.0,10635.14,21.4663,4000000
Seattle,2023-09-17,697139.0,12548.5,152801.4,5195.25,448576.2,5382.91,400746.6,4408.21,523291.0,4709.62,313448.1,2194.14,39367.3,3149.39,301416.3,0.6687,1.34,0.9998,0.0,10292.44,21.4954,4000000
Seattle,2023-09-24,657136.5,11828.46,129531.3,4404.06,349277.4,4191.33,456483.7,5021.32,409322.1,3683.9,302838.4,2119.87,47316.6,3785.33,287192.6,0.651,1.1357,0.9916,0.0,10756.58,21.3188,4000000
Seattle,2023-10-01,609828.3,10976.91,141043.3,4795.47,394298.4,4731.58,388439.2,4272.83,439905.0,3959.14,307042.3,2149.3,47137.7,3771.02,271778.5,0.6139,1.1372,1.0109,0.0,10078.29,21.7351,4000000
Seattle,2023-10-08,532221.8,9579.99,130179.7,4426.11,359640.3,4315.68,420075.7,4620.83,419322.8,3773.91,280874.0,1966.12,34595.6,2767.65,260332.6,0.5638,0.935,0.9913,0.0,10096.29,21.312,4000000
Seattle,2023-10-15,600402.1,10807.24,122757.8,4173.77,296947.6,3563.37,365388.9,4019.28,354290.9,3188.62,222027.3,1554.19,41082.3,3286.58,256010.9,0.5082,0.981,1.0151,0.0,8885.78,21.8254,4000000
Seattle,2023-10-22,515986.9,9287.76,130604.7,4440.56,345099.2,4141.19,334455.1,3679.01,404340.0,3639.06,308620.2,2160.34,33675.8,2694.06,225948.8,0.4544,1.0441,0.9438,1.0,10752.92,20.2926,4000000
Seattle,2023-10-29,564119.4,10154.15,122929.4,4179.6,339311.6,4071.74,307485.6,3382.34,414333.5,3729.0,229685.6,1607.8,42927.7,3434.22,236229.2,0.4075,0.9434,0.9973,0.0,7771.59,21.4423,4000000
Seattle,2023-11-05,461228.9,8302.12,133635.7,4543.61,265499.5,3185.99,271165.0,2982.81,375895.1,3383.06,285780.3,2000.46,33481.6,2678.53,224496.6,0.3704,0.8681,1.001,0.0,8764.39,21.5221,4000000
Seattle,2023-11-12,404942.2,7288.96,124346.9,4227.79,261959.8,3143.52,254255.1,2796.81,307642.1,2768.78,304061.1,2128.43,30677.3,2454.19,228530.9,0.3433,0.8554,0.9863,0.0,7799.03,21.2064,4000000
Seattle,2023-11-19,524946.0,9449.03,109112.0,3709.81,331263.4,3975.16,286511.5,3151.63,403488.2,3631.39,261108.0,1827.76,30085.8,2406.87,201684.1,0.325,0.8332,0.9834,0.0,8193.04,21.1422,4000000
Seattle,2023-11-26,536609.4,9658.97,121954.4,4146.45,245406.0,2944.87,344244.2,3786.69,375810.2,3382.29,256943.3,1798.6,34692.8,2775.43,211983.1,0.3135,0.8464,0.9963,0.0,8488.66,21.4198,4000000
Seattle,2023-12-03,418128.9,7526.32,115161.9,3915.51,324094.7,3889.14,265154.1,2916.69,314000.5,2826.0,283217.8,1982.52,38969.4,3117.55,222927.3,0.3069,0.8289,0.9811,0.0,7961.97,21.0941,4000000
Seattle,2023-12-10,425437.0,7657.87,92972.8,3161.07,319798.6,3837.58,237968.9,2617.66,341206.9,3070.86,242834.5,1699.84,32799.7,2623.98,210477.9,0.3033,0.6872,0.9975,0.0,7977.65,21.4468,4000000
Seattle,2023-12-17,522609.5,9406.97,115578.8,3929.68,326387.7,3916.65,259926.7,2859.19,327116.1,2944.04,261169.2,1828.18,29523.1,2361.85,205357.0,0.3015,0.7609,0.9856,0.0,8455.7,21.1895,4000000
Seattle,2023-12-24,436761.9,7861.71,88812.8,3019.64,242800.1,2913.6,336734.0,3704.07,336846.2,3031.62,247053.8,1729.38,29992.6,2399.41,224838.0,0.3006,0.8497,0.9996,0.0,8071.01,21.4919,4000000
Seattle,2023-12-31,426850.7,7683.31,114304.8,3886.36,331763.2,3981.16,293235.2,3225.59,387204.0,3484.84,253828.8,1776.8,34573.2,2765.86,193822.7,0.3002,0.7446,1.0133,0.0,8423.3,21.7851,4000000
Seattle,2024-01-07,416802.0,7502.44,96972.2,3297.05,310626.4,3727.52,247271.7,2719.99,318779.0,2869.01,259842.4,1818.9,28742.9,2299.43,219541.9,0.3057,0.8453,1.0178,0.0,7298.51,21.8835,4000000
Seattle,2024-01-14,503313.1,9059.64,97132.5,3302.5,295529.5,3546.35,285283.1,3138.11,339205.6,3052.85,253437.7,1774.06,29437.9,2355.03,223125.9,0.3108,0.7642,0.9686,1.0,9406.52,20.8255,4000000
Seattle,2024-01-21,413322.2,7439.8,101554.9,3452.87,328103.2,3937.24,344622.7,3790.85,319970.6,2879.74,214537.7,1501.76,29020.7,2321.66,198423.6,0.3196,0.9313,0.9962,0.0,8400.11,21.4186,4000000
Seattle,2024-01-28,461140.9,8300.54,94197.6,3202.72,279888.3,3358.66,287500.8,3162.51,349098.7,3141.89,240306.8,1682.15,32075.9,2566.07,209352.1,0.3341,0.7265,0.9904,0.0,7662.06,21.2937,4000000
Seattle,2024-02-04,536630.2,9659.34,120784.2,4106.66,301217.1,3614.61,255918.2,2815.1,300325.7,2702.93,274074.5,1918.52,40928.7,3274.3,254557.3,0.3563,0.8954,1.013,0.0,8558.8,21.7804,4000000
